state,district,date,sex,age,ethnicity,population
Negeri Sembilan,Seremban,2024-01-01,male,40-44,chinese,6.6
Negeri Sembilan,Seremban,2024-01-01,male,45-49,chinese,5.2
Negeri Sembilan,Seremban,2024-01-01,male,50-54,chinese,4.5
Negeri Sembilan,Seremban,2024-01-01,male,55-59,chinese,3.7
Negeri Sembilan,Seremban,2024-01-01,male,60-64,chinese,4.7
Negeri Sembilan,Seremban,2024-01-01,male,65-69,chinese,3.2
Negeri Sembilan,Seremban,2024-01-01,male,70-74,chinese,2.9
Negeri Sembilan,Seremban,2024-01-01,male,75-79,chinese,1.7
Negeri Sembilan,Seremban,2024-01-01,male,80-84,chinese,1.0
Negeri Sembilan,Seremban,2024-01-01,male,85+,chinese,0.4
Negeri Sembilan,Seremban,2024-01-01,female,overall,chinese,76.2
Negeri Sembilan,Seremban,2024-01-01,female,0-4,chinese,2.5
Negeri Sembilan,Seremban,2024-01-01,female,5-9,chinese,6.1
Negeri Sembilan,Seremban,2024-01-01,female,10-14,chinese,6.7
Negeri Sembilan,Seremban,2024-01-01,female,15-19,chinese,5.0
Negeri Sembilan,Seremban,2024-01-01,female,20-24,chinese,5.4
Negeri Sembilan,Seremban,2024-01-01,female,25-29,chinese,4.2
Negeri Sembilan,Seremban,2024-01-01,female,30-34,chinese,5.3
Negeri Sembilan,Seremban,2024-01-01,female,35-39,chinese,6.2
Negeri Sembilan,Seremban,2024-01-01,female,40-44,chinese,6.1
Negeri Sembilan,Seremban,2024-01-01,female,45-49,chinese,5.3
Negeri Sembilan,Seremban,2024-01-01,female,50-54,chinese,4.5
Negeri Sembilan,Seremban,2024-01-01,female,55-59,chinese,4.1
Negeri Sembilan,Seremban,2024-01-01,female,60-64,chinese,5.0
Negeri Sembilan,Seremban,2024-01-01,female,65-69,chinese,3.5
Negeri Sembilan,Seremban,2024-01-01,female,70-74,chinese,3.0
Negeri Sembilan,Seremban,2024-01-01,female,75-79,chinese,1.9
Negeri Sembilan,Seremban,2024-01-01,female,80-84,chinese,1.1
Negeri Sembilan,Seremban,2024-01-01,female,85+,chinese,0.4
Negeri Sembilan,Tampin,2024-01-01,overall,overall,chinese,19.1
Negeri Sembilan,Tampin,2024-01-01,overall,0-4,chinese,0.5
Negeri Sembilan,Tampin,2024-01-01,overall,5-9,chinese,1.7
Negeri Sembilan,Tampin,2024-01-01,overall,10-14,chinese,2.0
Negeri Sembilan,Tampin,2024-01-01,overall,15-19,chinese,2.4
Negeri Sembilan,Tampin,2024-01-01,overall,20-24,chinese,1.5
Negeri Sembilan,Tampin,2024-01-01,overall,25-29,chinese,0.8
Negeri Sembilan,Tampin,2024-01-01,overall,30-34,chinese,1.1
Negeri Sembilan,Tampin,2024-01-01,overall,35-39,chinese,1.0
Negeri Sembilan,Tampin,2024-01-01,overall,40-44,chinese,1.0
Negeri Sembilan,Tampin,2024-01-01,overall,45-49,chinese,1.0
Negeri Sembilan,Tampin,2024-01-01,overall,50-54,chinese,1.2
Negeri Sembilan,Tampin,2024-01-01,overall,55-59,chinese,1.1
Negeri Sembilan,Tampin,2024-01-01,overall,60-64,chinese,1.4
Negeri Sembilan,Tampin,2024-01-01,overall,65-69,chinese,0.9
Negeri Sembilan,Tampin,2024-01-01,overall,70-74,chinese,0.6
Negeri Sembilan,Tampin,2024-01-01,overall,75-79,chinese,0.4
Negeri Sembilan,Tampin,2024-01-01,overall,80-84,chinese,0.2
Negeri Sembilan,Tampin,2024-01-01,overall,85+,chinese,0.1
Negeri Sembilan,Tampin,2024-01-01,male,overall,chinese,9.6
Negeri Sembilan,Tampin,2024-01-01,male,0-4,chinese,0.2
Negeri Sembilan,Tampin,2024-01-01,male,5-9,chinese,0.9
Negeri Sembilan,Tampin,2024-01-01,male,10-14,chinese,1.0
Negeri Sembilan,Tampin,2024-01-01,male,15-19,chinese,1.2
Negeri Sembilan,Tampin,2024-01-01,male,20-24,chinese,0.8
Negeri Sembilan,Tampin,2024-01-01,male,25-29,chinese,0.4
Negeri Sembilan,Tampin,2024-01-01,male,30-34,chinese,0.5
Negeri Sembilan,Tampin,2024-01-01,male,35-39,chinese,0.6
Negeri Sembilan,Tampin,2024-01-01,male,40-44,chinese,0.6
Negeri Sembilan,Tampin,2024-01-01,male,45-49,chinese,0.5
Negeri Sembilan,Tampin,2024-01-01,male,50-54,chinese,0.6
Negeri Sembilan,Tampin,2024-01-01,male,55-59,chinese,0.5
Negeri Sembilan,Tampin,2024-01-01,male,60-64,chinese,0.8
Negeri Sembilan,Tampin,2024-01-01,male,65-69,chinese,0.5
Negeri Sembilan,Tampin,2024-01-01,male,70-74,chinese,0.3
Negeri Sembilan,Tampin,2024-01-01,male,75-79,chinese,0.2
Negeri Sembilan,Tampin,2024-01-01,male,80-84,chinese,0.1
Negeri Sembilan,Tampin,2024-01-01,male,85+,chinese,0.1
Negeri Sembilan,Tampin,2024-01-01,female,overall,chinese,9.5
Negeri Sembilan,Tampin,2024-01-01,female,0-4,chinese,0.3
Negeri Sembilan,Tampin,2024-01-01,female,5-9,chinese,0.8
Negeri Sembilan,Tampin,2024-01-01,female,10-14,chinese,1.0
Negeri Sembilan,Tampin,2024-01-01,female,15-19,chinese,1.2
Negeri Sembilan,Tampin,2024-01-01,female,20-24,chinese,0.7
Negeri Sembilan,Tampin,2024-01-01,female,25-29,chinese,0.4
Negeri Sembilan,Tampin,2024-01-01,female,30-34,chinese,0.6
Negeri Sembilan,Tampin,2024-01-01,female,35-39,chinese,0.5
Negeri Sembilan,Tampin,2024-01-01,female,40-44,chinese,0.5
Negeri Sembilan,Tampin,2024-01-01,female,45-49,chinese,0.5
Negeri Sembilan,Tampin,2024-01-01,female,50-54,chinese,0.6
Negeri Sembilan,Tampin,2024-01-01,female,55-59,chinese,0.6
Negeri Sembilan,Tampin,2024-01-01,female,60-64,chinese,0.6
Negeri Sembilan,Tampin,2024-01-01,female,65-69,chinese,0.4
Negeri Sembilan,Tampin,2024-01-01,female,70-74,chinese,0.3
Negeri Sembilan,Tampin,2024-01-01,female,75-79,chinese,0.2
Negeri Sembilan,Tampin,2024-01-01,female,80-84,chinese,0.1
Negeri Sembilan,Tampin,2024-01-01,female,85+,chinese,0.1
Negeri Sembilan,Jempol,2024-01-01,overall,overall,chinese,20.9
Negeri Sembilan,Jempol,2024-01-01,overall,0-4,chinese,0.7
Negeri Sembilan,Jempol,2024-01-01,overall,5-9,chinese,1.6
Negeri Sembilan,Jempol,2024-01-01,overall,10-14,chinese,2.1
Negeri Sembilan,Jempol,2024-01-01,overall,15-19,chinese,1.9
Negeri Sembilan,Jempol,2024-01-01,overall,20-24,chinese,1.7
Negeri Sembilan,Jempol,2024-01-01,overall,25-29,chinese,1.1
Negeri Sembilan,Jempol,2024-01-01,overall,30-34,chinese,1.3
Negeri Sembilan,Jempol,2024-01-01,overall,35-39,chinese,1.6
Negeri Sembilan,Jempol,2024-01-01,overall,40-44,chinese,1.3
Negeri Sembilan,Jempol,2024-01-01,overall,45-49,chinese,1.2
Negeri Sembilan,Jempol,2024-01-01,overall,50-54,chinese,1.3
Negeri Sembilan,Jempol,2024-01-01,overall,55-59,chinese,1.3
Negeri Sembilan,Jempol,2024-01-01,overall,60-64,chinese,1.4
Negeri Sembilan,Jempol,2024-01-01,overall,65-69,chinese,0.9
Negeri Sembilan,Jempol,2024-01-01,overall,70-74,chinese,0.8
Negeri Sembilan,Jempol,2024-01-01,overall,75-79,chinese,0.4
Negeri Sembilan,Jempol,2024-01-01,overall,80-84,chinese,0.3
Negeri Sembilan,Jempol,2024-01-01,overall,85+,chinese,0.0
Negeri Sembilan,Jempol,2024-01-01,male,overall,chinese,10.3
Negeri Sembilan,Jempol,2024-01-01,male,0-4,chinese,0.3
Negeri Sembilan,Jempol,2024-01-01,male,5-9,chinese,0.7
Negeri Sembilan,Jempol,2024-01-01,male,10-14,chinese,1.0
Negeri Sembilan,Jempol,2024-01-01,male,15-19,chinese,1.0
Negeri Sembilan,Jempol,2024-01-01,male,20-24,chinese,0.9
Negeri Sembilan,Jempol,2024-01-01,male,25-29,chinese,0.5
Negeri Sembilan,Jempol,2024-01-01,male,30-34,chinese,0.6
Negeri Sembilan,Jempol,2024-01-01,male,35-39,chinese,0.8
Negeri Sembilan,Jempol,2024-01-01,male,40-44,chinese,0.7
Negeri Sembilan,Jempol,2024-01-01,male,45-49,chinese,0.6
Negeri Sembilan,Jempol,2024-01-01,male,50-54,chinese,0.7
Negeri Sembilan,Jempol,2024-01-01,male,55-59,chinese,0.7
Negeri Sembilan,Jempol,2024-01-01,male,60-64,chinese,0.8
Negeri Sembilan,Jempol,2024-01-01,male,65-69,chinese,0.4
Negeri Sembilan,Jempol,2024-01-01,male,70-74,chinese,0.4
Negeri Sembilan,Jempol,2024-01-01,male,75-79,chinese,0.2
Negeri Sembilan,Jempol,2024-01-01,male,80-84,chinese,0.1
Negeri Sembilan,Jempol,2024-01-01,male,85+,chinese,0.0
Negeri Sembilan,Jempol,2024-01-01,female,overall,chinese,10.5
Negeri Sembilan,Jempol,2024-01-01,female,0-4,chinese,0.4
Negeri Sembilan,Jempol,2024-01-01,female,5-9,chinese,0.8
Negeri Sembilan,Jempol,2024-01-01,female,10-14,chinese,1.1
Negeri Sembilan,Jempol,2024-01-01,female,15-19,chinese,1.0
Negeri Sembilan,Jempol,2024-01-01,female,20-24,chinese,0.9
Negeri Sembilan,Jempol,2024-01-01,female,25-29,chinese,0.6
Negeri Sembilan,Jempol,2024-01-01,female,30-34,chinese,0.7
Negeri Sembilan,Jempol,2024-01-01,female,35-39,chinese,0.8
Negeri Sembilan,Jempol,2024-01-01,female,40-44,chinese,0.6
Negeri Sembilan,Jempol,2024-01-01,female,45-49,chinese,0.6
Negeri Sembilan,Jempol,2024-01-01,female,50-54,chinese,0.6
Negeri Sembilan,Jempol,2024-01-01,female,55-59,chinese,0.7
Negeri Sembilan,Jempol,2024-01-01,female,60-64,chinese,0.6
Negeri Sembilan,Jempol,2024-01-01,female,65-69,chinese,0.4
Negeri Sembilan,Jempol,2024-01-01,female,70-74,chinese,0.4
Negeri Sembilan,Jempol,2024-01-01,female,75-79,chinese,0.2
Negeri Sembilan,Jempol,2024-01-01,female,80-84,chinese,0.1
Negeri Sembilan,Jempol,2024-01-01,female,85+,chinese,0.0
Negeri Sembilan,Jelebu,2024-01-01,overall,overall,indian,1.8
Negeri Sembilan,Jelebu,2024-01-01,overall,0-4,indian,0.1
Negeri Sembilan,Jelebu,2024-01-01,overall,5-9,indian,0.2
Negeri Sembilan,Jelebu,2024-01-01,overall,10-14,indian,0.3
Negeri Sembilan,Jelebu,2024-01-01,overall,15-19,indian,0.2
Negeri Sembilan,Jelebu,2024-01-01,overall,20-24,indian,0.1
Negeri Sembilan,Jelebu,2024-01-01,overall,25-29,indian,0.1
Negeri Sembilan,Jelebu,2024-01-01,overall,30-34,indian,0.1
Negeri Sembilan,Jelebu,2024-01-01,overall,35-39,indian,0.1
Negeri Sembilan,Jelebu,2024-01-01,overall,40-44,indian,0.2
Negeri Sembilan,Jelebu,2024-01-01,overall,45-49,indian,0.1
Negeri Sembilan,Jelebu,2024-01-01,overall,50-54,indian,0.1
Negeri Sembilan,Jelebu,2024-01-01,overall,55-59,indian,0.1
Negeri Sembilan,Jelebu,2024-01-01,overall,60-64,indian,0.1
Negeri Sembilan,Jelebu,2024-01-01,overall,65-69,indian,0.1
Negeri Sembilan,Jelebu,2024-01-01,overall,70-74,indian,0.0
Negeri Sembilan,Jelebu,2024-01-01,overall,75-79,indian,0.0
Negeri Sembilan,Jelebu,2024-01-01,overall,80-84,indian,0.0
Negeri Sembilan,Jelebu,2024-01-01,overall,85+,indian,0.0
Negeri Sembilan,Jelebu,2024-01-01,male,overall,indian,1.0
Negeri Sembilan,Jelebu,2024-01-01,male,0-4,indian,0.0
Negeri Sembilan,Jelebu,2024-01-01,male,5-9,indian,0.1
Negeri Sembilan,Jelebu,2024-01-01,male,10-14,indian,0.2
Negeri Sembilan,Jelebu,2024-01-01,male,15-19,indian,0.1
Negeri Sembilan,Jelebu,2024-01-01,male,20-24,indian,0.1
Negeri Sembilan,Jelebu,2024-01-01,male,25-29,indian,0.0
Negeri Sembilan,Jelebu,2024-01-01,male,30-34,indian,0.1
Negeri Sembilan,Jelebu,2024-01-01,male,35-39,indian,0.1
Negeri Sembilan,Jelebu,2024-01-01,male,40-44,indian,0.1
Negeri Sembilan,Jelebu,2024-01-01,male,45-49,indian,0.1
Negeri Sembilan,Jelebu,2024-01-01,male,50-54,indian,0.1
Negeri Sembilan,Jelebu,2024-01-01,male,55-59,indian,0.0
Negeri Sembilan,Jelebu,2024-01-01,male,60-64,indian,0.0
Negeri Sembilan,Jelebu,2024-01-01,male,65-69,indian,0.0
Negeri Sembilan,Jelebu,2024-01-01,male,70-74,indian,0.0
Negeri Sembilan,Jelebu,2024-01-01,male,75-79,indian,0.0
Negeri Sembilan,Jelebu,2024-01-01,male,80-84,indian,0.0
Negeri Sembilan,Jelebu,2024-01-01,male,85+,indian,0.0
Negeri Sembilan,Jelebu,2024-01-01,female,overall,indian,0.8
Negeri Sembilan,Jelebu,2024-01-01,female,0-4,indian,0.0
Negeri Sembilan,Jelebu,2024-01-01,female,5-9,indian,0.1
Negeri Sembilan,Jelebu,2024-01-01,female,10-14,indian,0.1
Negeri Sembilan,Jelebu,2024-01-01,female,15-19,indian,0.1
Negeri Sembilan,Jelebu,2024-01-01,female,20-24,indian,0.1
Negeri Sembilan,Jelebu,2024-01-01,female,25-29,indian,0.0
Negeri Sembilan,Jelebu,2024-01-01,female,30-34,indian,0.0
Negeri Sembilan,Jelebu,2024-01-01,female,35-39,indian,0.1
Negeri Sembilan,Jelebu,2024-01-01,female,40-44,indian,0.1
Negeri Sembilan,Jelebu,2024-01-01,female,45-49,indian,0.0
Negeri Sembilan,Jelebu,2024-01-01,female,50-54,indian,0.0
Negeri Sembilan,Jelebu,2024-01-01,female,55-59,indian,0.1
Negeri Sembilan,Jelebu,2024-01-01,female,60-64,indian,0.0
Negeri Sembilan,Jelebu,2024-01-01,female,65-69,indian,0.0
Negeri Sembilan,Jelebu,2024-01-01,female,70-74,indian,0.0
Negeri Sembilan,Jelebu,2024-01-01,female,75-79,indian,0.0
Negeri Sembilan,Jelebu,2024-01-01,female,80-84,indian,0.0
Negeri Sembilan,Jelebu,2024-01-01,female,85+,indian,0.0
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,overall,indian,3.6
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,0-4,indian,0.2
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,5-9,indian,0.3
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,10-14,indian,0.4
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,15-19,indian,0.3
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,20-24,indian,0.3
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,25-29,indian,0.3
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,30-34,indian,0.3
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,35-39,indian,0.3
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,40-44,indian,0.3
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,45-49,indian,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,50-54,indian,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,55-59,indian,0.2
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,60-64,indian,0.2
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,65-69,indian,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,70-74,indian,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,75-79,indian,0.0
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,80-84,indian,0.0
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,85+,indian,0.0
Negeri Sembilan,Kuala Pilah,2024-01-01,male,overall,indian,1.9
Negeri Sembilan,Kuala Pilah,2024-01-01,male,0-4,indian,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,male,5-9,indian,0.2
Negeri Sembilan,Kuala Pilah,2024-01-01,male,10-14,indian,0.2
Negeri Sembilan,Kuala Pilah,2024-01-01,male,15-19,indian,0.2
Negeri Sembilan,Kuala Pilah,2024-01-01,male,20-24,indian,0.2
Negeri Sembilan,Kuala Pilah,2024-01-01,male,25-29,indian,0.2
Negeri Sembilan,Kuala Pilah,2024-01-01,male,30-34,indian,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,male,35-39,indian,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,male,40-44,indian,0.2
Negeri Sembilan,Kuala Pilah,2024-01-01,male,45-49,indian,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,male,50-54,indian,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,male,55-59,indian,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,male,60-64,indian,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,male,65-69,indian,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,male,70-74,indian,0.0
Negeri Sembilan,Kuala Pilah,2024-01-01,male,75-79,indian,0.0
Negeri Sembilan,Kuala Pilah,2024-01-01,male,80-84,indian,0.0
Negeri Sembilan,Kuala Pilah,2024-01-01,male,85+,indian,0.0
Negeri Sembilan,Kuala Pilah,2024-01-01,female,overall,indian,1.7
Negeri Sembilan,Kuala Pilah,2024-01-01,female,0-4,indian,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,female,5-9,indian,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,female,10-14,indian,0.2
Negeri Sembilan,Kuala Pilah,2024-01-01,female,15-19,indian,0.2
Negeri Sembilan,Kuala Pilah,2024-01-01,female,20-24,indian,0.2
Negeri Sembilan,Kuala Pilah,2024-01-01,female,25-29,indian,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,female,30-34,indian,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,female,35-39,indian,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,female,40-44,indian,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,female,45-49,indian,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,female,50-54,indian,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,female,55-59,indian,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,female,60-64,indian,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,female,65-69,indian,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,female,70-74,indian,0.0
Negeri Sembilan,Kuala Pilah,2024-01-01,female,75-79,indian,0.0
Negeri Sembilan,Kuala Pilah,2024-01-01,female,80-84,indian,0.0
Negeri Sembilan,Kuala Pilah,2024-01-01,female,85+,indian,0.0
Negeri Sembilan,Port Dickson,2024-01-01,overall,overall,indian,23.1
Negeri Sembilan,Port Dickson,2024-01-01,overall,0-4,indian,1.1
Negeri Sembilan,Port Dickson,2024-01-01,overall,5-9,indian,2.2
Negeri Sembilan,Port Dickson,2024-01-01,overall,10-14,indian,2.1
Negeri Sembilan,Port Dickson,2024-01-01,overall,15-19,indian,1.9
Negeri Sembilan,Port Dickson,2024-01-01,overall,20-24,indian,2.3
Negeri Sembilan,Port Dickson,2024-01-01,overall,25-29,indian,1.7
